Index,f1,f2,f3,f4,f5,f6,f7
1963-02-01,-0.05889411614710486,-0.11084370114557174,0.14821349428010996,0.11653563768654143,0.17204644330507207,-0.024132645116544824,0.13600957145358275
1963-03-01,-0.01960365103341538,0.11785756224614073,0.07910332548755375,0.07630982815796383,0.05788682477368407,0.011420037355089792,-0.06346319292650172
1963-04-01,0.3178819802340059,-0.021282980793235005,-0.06195705242295516,0.134330397944055,0.36143368632382317,-0.09588035567600046,-0.18831290981181012
1963-05-01,-0.02369809728985911,-0.27816780143340714,0.07779581926377575,0.09213537977175804,0.05644541274500749,0.10353841956105148,-0.25338807607260494
1963-06-01,-0.03403005012978266,-0.08995297489821416,-0.012204652384202071,0.11329015916889507,-0.06841561078790658,0.10077615723892745,0.13157600837543904
1963-07-01,0.08139801398991467,0.3115353353213571,-0.15435179333874266,0.0657195334985893,-0.10724414115160195,0.062256222214453205,0.14329637491042008
1963-08-01,0.12566471147043798,0.05052266696470087,-0.028092539754615575,-0.020214282549159995,0.20559281384427788,-0.050763630610766414,-0.05581032671576014
1963-09-01,0.11195730309248943,0.14314453959609427,0.04836642046649274,-0.0844295358817807,0.2726338712852359,0.07219249595519533,-0.0903159606577807
1963-10-01,0.31899636476048243,-0.0983593494453637,0.034411450721472996,0.2315456805749615,-0.035638924898632574,0.023648460848423807,-0.2312916315016988
1963-11-01,-0.08721633576526172,0.02011337432635879,0.05150382230909917,0.055789088511216556,-0.08180184030802262,0.08377431313720926,-0.05934111562474674
1963-12-01,0.13577810688298433,0.019959413537359222,-0.18363413940028894,0.044206036848976844,0.03715754740061338,-0.026733634532126203,0.08468526332440479
1964-01-01,0.09666762653043773,-0.014232154361350162,0.022963437627740096,0.06280359697736539,0.32549616228623673,-0.0964039139949879,-0.0073766528708453585
1964-02-01,0.28853112739219156,0.21146872758661656,-0.05720974146431793,0.012300833584887344,0.09129799825244557,0.025266953684092628,-0.18224834443515728
1964-03-01,0.22731934759348632,0.21513188410451936,-0.2064823646584933,0.16753790111710037,-0.0539126614362037,-0.13394368058343903,-0.37923482273945686
1964-04-01,-0.2084845444305782,-0.36061189214900013,0.39784494556906436,0.18821620429019162,0.36919859433721314,0.09702988366419589,-0.08922282185871654
1964-05-01,0.10965649242330171,0.03475049830418839,-0.0027185694861267193,0.13229452217081406,0.09681012765906251,-0.12493936343373199,-0.057618648497156325
1964-06-01,0.07666954865790045,0.05635907053202264,-0.017947333456035552,0.17766829370645948,-0.1311651595044266,-0.063986489047971,-0.18639328963861881
1964-07-01,0.1793592635420149,-0.06211771307709407,-0.007852219797441093,0.09645568636570306,0.32229408654391073,-0.095729089425864,-0.07544903808431527
1964-08-01,0.12403126547977719,0.210894719682497,0.08984368114125107,0.1972182972747742,-0.09510974305892235,-0.013070962989555204,-0.2614716910957839
1964-09-01,0.37150283540399265,0.1978138545725062,-0.12383016030227834,0.30084773454252,-0.07246491434807481,-0.1956114041959057,-0.34018970570853996
1964-10-01,0.012074046571045327,0.6190910376576496,-0.5944992293332073,-0.12548340178423642,-0.2635160562686775,-0.29665655136950836,-0.2708825792893711
1964-11-01,0.09000861213551004,-0.4959948286381527,0.743670034373102,0.6042015967699589,0.5098530625400507,0.05756286722510634,-0.04526325692929268
1964-12-01,0.09499640301808543,-0.07947915943394578,0.4247910812973539,0.41077302546360456,0.17721669295327594,-0.06438600190255168,-0.4028597291755218
1965-01-01,0.09741346841819272,-0.023503870609782374,0.19421245281016034,0.2311687026522664,0.27109426593601726,-0.24382268004234547,-0.2978890798180878
1965-02-01,0.10594727055762809,0.20533021983509353,0.11973948926120938,0.174002292827666,0.1319505657750236,-0.22633946363511379,-0.2902583521323476
1965-03-01,0.21582170790158028,-0.04160671157256915,0.26228181180859134,0.34885778590234606,0.10002804925292832,-0.17135654995018443,-0.2990262751343262
1965-04-01,0.3340194422536649,0.22621735591722558,-0.008429668831247697,0.29368106926961024,0.019723086845960053,-0.4042190560047357,-0.34764102686142506
1965-05-01,0.2529306806068222,0.06117967044465583,0.13707394661625755,0.28055046228861164,0.08272850005298997,-0.2672973855935843,-0.35947270040278045
1965-06-01,0.058539648838711295,0.14054055814782054,0.32626919036100893,0.3975550179681583,-0.3217798139644281,-0.09536667059792034,-0.3066338041490415
1965-07-01,0.14652788937911476,0.3836371139396308,0.2983073655370192,0.12549551039444143,0.32435178357269834,-0.19895849319563216,-0.2843609458127449
1965-08-01,0.2420874637879472,0.2678570527995084,-0.026389228384806965,0.16662969563885577,0.062102149206269774,-0.33837997281631244,-0.6357877952683467
1965-09-01,0.3455484845937927,-0.011987647578175928,-0.07180742687769529,0.348746702522239,0.17704968379369462,-0.41806891626763826,-0.29317648206784935
1965-10-01,0.283400967178135,0.05572669455309762,0.0679296816820738,0.30144467673588693,0.2566270854657453,-0.27693070979267825,-0.17838620432052926
1965-11-01,0.27216183412713063,0.22154253274749888,0.037668257496986185,0.2682078675038688,0.13991484362693862,-0.24859042361970832,-0.28359477731646004
1965-12-01,0.3536002746787483,0.09381720746118365,0.22806344244305932,0.5527971143067026,0.1787812493494782,-0.1864080380356299,-0.3382363360790088
1966-01-01,0.16438136379085033,0.26399474903992337,0.16240712089429127,0.25820868497324845,0.2865818323123145,-0.1950428448040643,-0.25919048302556963
1966-02-01,0.259776243154057,0.09070917734608563,0.11578658433339181,0.5681325520808886,-0.13106891444068916,-0.3388649393280573,-0.41014625676200783
1966-03-01,0.1471848804729866,0.37797771738992786,0.44285670494635576,0.4462419593265735,0.09802914384113359,-0.16298874273519057,-0.2308413734575671
1966-04-01,0.2614167817986986,0.13017140578021927,-0.00787543485267908,0.3584952559773697,0.03990627929648991,-0.4580771774296641,-0.6269232635070039
1966-05-01,-0.08023504818274665,0.5792260834304226,0.4778911817995605,0.40033856476177115,-0.1828865299507159,-0.27050470309187125,-0.4054833185823707
1966-06-01,0.29732238107915976,0.36491520665731747,0.24275564313823234,0.4896955712444261,-0.03063704805816063,-0.6229160885502947,-0.6322197410451549
1966-07-01,0.15851877773325038,0.30782484018272777,0.19483796370578246,0.5484484409204942,-0.009486710834093387,-0.6536902089673547,-0.5407649874061856
1966-08-01,-0.038928109879449696,0.48894202927633656,0.3684844471438701,0.686737247282105,-0.310957585720427,-0.5399278564381731,-0.23598165636651142
1966-09-01,-0.3342890775920873,0.4192578966273204,0.4475927076788839,0.6015191188229648,0.15054930825305163,-0.5940286239979272,-0.16104690143518796
1966-10-01,-0.3340816824197884,0.11762305662533976,0.49153047199097427,0.6025359327827977,0.08545319590615766,-0.8189763442642511,-0.31491864700217975
1966-11-01,0.042765073974757595,0.5455689293109414,-0.20697012910801602,0.24677269857103107,0.12855377946415492,-1.1066132009951977,-0.474858216654046
1966-12-01,-0.18707326777250363,0.18346432650322095,0.21087763347827834,0.4140352322484283,-0.09550486996174691,-0.8886612255133522,-0.41323786547875485
1967-01-01,-0.08121404671191237,0.043105694951006496,0.09934782077756196,0.30010570193092057,0.07301978377370955,-0.8353536070149673,-0.43912625037165853
1967-02-01,-0.1258114614924044,0.22139284023376268,-0.26486937697671553,0.08874695453267367,-0.15579684964379384,-0.7979456962913659,-0.5345819769631421
1967-03-01,-0.1709341116592643,0.2135926168100741,-0.08128795475951428,0.15844398056913742,-0.026452218485666413,-0.7197870647474237,-0.010009351351959843
1967-04-01,-0.4320356938499743,-0.24915803660459745,0.2018079288772433,0.30375867866823986,0.1550260693388423,-0.4833862340624311,-0.21414452210266152
1967-05-01,0.01277448012320026,0.3758979841371885,-0.33853255663401854,0.16933581389675212,-0.09344384631086851,-0.4931195804533714,-0.050362365592582496
1967-06-01,-0.002212008794366671,0.16105973584531053,-0.09352903378785857,0.4303626833710432,-0.08412434729462406,-0.33826835566265606,-0.1006133514302046
1967-07-01,0.026238086299838648,0.5506176553219801,-0.3354049479795987,0.3469751176198952,0.18929018123604363,-0.2896346022428246,0.07843167813340793
1967-08-01,-0.017370755694779305,-0.13260319998158843,0.2013633266564684,0.569005259248963,0.37611565460416496,-0.10471541828760314,-0.11651404951743191
1967-09-01,-0.13007435383263052,0.2907818587086977,-0.26642305317960474,0.20701645826676798,0.10380997344334651,-0.21359155482469883,-0.2544039484941318
1967-10-01,-0.31694640957529985,0.07484978568757342,0.021907209480251724,0.3997932993687922,0.17367849979776412,-0.028890327134130228,-0.11540284107030861
1967-11-01,0.07115055880441717,0.06395938830466213,0.31396994516399507,0.793575047308549,0.19967000421070197,0.0017218209073322222,-0.1395016368070304
1967-12-01,0.018768167280459283,0.05709489643809071,0.013395770919962281,0.3997272443337717,0.482783285892001,-0.20987582810377012,-0.40779254483477784
1968-01-01,-0.38576411929054955,-0.002050929889165609,-0.11727140518887802,0.1480034310073468,-0.23836086363690742,-0.16272613079962758,-0.22854015043045578
1968-02-01,0.1494213235749342,0.35141041989868305,0.09597810870988993,0.3662459666808965,-0.2325305558378887,-0.061079273598831446,-0.01659007649336909
1968-03-01,0.04448787697195716,0.2625661920440932,0.01282771068278452,0.21765380988758398,0.04608483079604858,-0.07400054569967189,-0.5042078058217933
1968-04-01,0.4809129229601431,0.15635924360318576,-0.29239378058806886,0.007871077640735774,0.3056649814203789,-0.40817329769183497,-0.19612398060439545
1968-05-01,0.10631292210709223,0.057314338051636445,0.23733540093864014,0.20477715621657108,0.39679775528702466,-0.15963178803372224,-0.14119209479821085
1968-06-01,0.2888281738744989,-0.09413641434584948,-0.03446336298389152,0.1854346746924485,-0.036494069963294046,-0.402313185894794,-0.036029058127481514
1968-07-01,0.16008481745021635,0.21938701330333502,-0.007431129266239622,-0.07626888069690102,-0.13408102564604524,-0.3039937752145701,-0.135315277294648
1968-08-01,0.1695450079404679,0.06548231022384837,0.23106178547531683,0.03585517945424492,-0.16054711656570797,-0.2167491050226225,-0.2935248619078549
1968-09-01,0.24159087381406213,0.06541105201151134,-0.014562847423509606,-0.07306654466307246,0.1754756813035484,-0.194279070207459,-0.2648204736371237
1968-10-01,0.3722416294627699,-0.02598928526944984,-0.02069399214553739,0.1181261959159988,0.13801762668857379,-0.21609823573525738,-0.11472867098820166
1968-11-01,0.21689913692815319,0.0025369189819229587,0.2347639858102648,0.1338909028220972,0.3590656249612643,-0.04317180847502217,-0.014740474699061677
1968-12-01,0.268201409294616,0.5055968496239216,-0.03627315620040575,0.14466734170687068,0.1705606958964488,-0.1107382549534908,-0.16568877998225476
1969-01-01,0.16746497452288928,0.19134407017405425,0.24066372443522693,0.2823382830861915,-0.1684683233495617,0.028922086403590938,-0.0901597824185377
1969-02-01,0.25341478299802545,0.1261437583896405,0.18399366049045954,0.12038153129754112,0.07589043558468056,-0.11024986886573201,-0.11081173362123235
1969-03-01,0.2627278279669011,-0.11072165336537276,0.27649305797413426,0.27749891559950596,-0.2055715427657546,-0.08469373094266561,-0.13903740671345452
1969-04-01,0.32385548630066585,0.3483141266312079,-0.020815184511430274,-0.35292799493372007,-0.0043512059663682765,-0.25414826917325983,0.03270753753534954
1969-05-01,0.5624177270380397,0.2694082185025676,0.08427231513409603,-0.45828139477968843,0.1020206296301961,-0.4471424268008945,-0.16339725456552132
1969-06-01,0.5043625086123028,0.18942366386978904,0.6138172704625239,0.19246739504470417,-0.16045641733112667,-0.20950872945135152,0.03546155748678773
1969-07-01,0.020888925672175096,0.3159082437471602,0.629984604441961,0.08370558726178741,0.08897167672117237,-0.17130490293246223,0.21342023856400175
1969-08-01,0.3806137712252651,0.13391103605131946,0.3683603349929708,-0.1829765042201837,-0.048927446401851746,-0.4516925112382522,0.08179689693496288
1969-09-01,0.1350532869953207,0.08618482715821756,0.21386958308651186,-0.2155488682539604,0.08978558824502683,-0.3065182970593815,-0.002526089989068739
1969-10-01,0.2994535068050931,0.1014167545268227,0.19546156919231739,-0.1513597106578461,0.013490602986075045,-0.45394496956098784,0.4814374210976235
1969-11-01,0.16863005093331362,0.31830387365647417,-0.13047889059070505,-0.17960654173867013,-0.17663897533933742,-0.5072859687351472,0.05537798268265183
1969-12-01,0.0802983402203821,0.5152323858953858,0.27588782024562347,0.17584100760109722,-0.19313861898536547,-0.2552873368378149,0.3069511778623863
1970-01-01,-0.089194993145254,0.6170865543229064,-0.21992397747017145,-0.1685385518449654,-0.3909754995097189,-0.6445498091417217,0.20472681259422043
1970-02-01,-0.15548691234048387,-0.0620495867540693,0.46362729634937905,-0.1523454350928323,-0.3637318943533955,-0.40249791166027415,0.2284304769672029
1970-03-01,-0.13883700370542468,0.018193233193281616,0.10400782657521751,-0.1944501851777754,-0.17097931174058217,-0.5047997475635552,-0.08072960522283983
1970-04-01,-0.2754557754624284,-0.07159431441246433,0.2427419174411445,-0.011967195241133183,-0.3042156873400137,-0.29906799524109146,-0.23708992061363085
1970-05-01,-0.6918699942139392,0.5098588827157952,0.5687508820542644,0.07177856506047339,-0.2895215463254993,0.18205506007418798,0.554653369892046
1970-06-01,-0.31433909367365015,-0.08023431662033474,0.03623402812517096,-0.057843631839924456,-0.11099891483893382,-0.17228995511007134,0.5102792137834894
1970-07-01,-0.15964492881346776,-0.11418865454781227,0.054076058186034934,-0.06401241940063451,-0.10175922442926313,-0.15049192138076126,0.33908298939092146
1970-08-01,-0.29662659687534687,0.08602300287994771,-0.3155662972202855,-0.25687382319139085,0.03671957521094197,-0.09806225346045895,-0.01664274003291747
1970-09-01,0.015117131973723635,-0.25258657040410964,-0.5949645689794737,-0.12877908976953545,-0.12597380522286433,-0.23873712717152834,0.14520624445569788
1970-10-01,-0.3788353167022799,0.1554316867593208,-0.7862036055931088,-0.5691972976299846,-0.4043363993055059,-0.09214657799602957,0.34876504677961373
1970-11-01,-0.5694970505513354,-0.2282704041405451,-0.1748534334362821,-0.4059444481652818,-0.405209646918713,0.07001597400489416,0.590987798535934
1970-12-01,-0.03418597910259841,-1.0699265326594762,0.317162214828585,-0.05553753550766044,0.6386227449167513,0.2267986163245658,0.09883082622142826
1971-01-01,-0.18487957067120436,-0.3034211098292027,-0.1630987425358863,-0.23151966497178864,0.27734810046704256,0.2041303294548128,-0.2686017922143132
1971-02-01,-0.2012517658322928,-0.4093705993269473,-0.3754173396274533,-0.30037463766206796,-0.07720447606883193,0.16471267826121422,-0.25586338921607354
1971-03-01,-0.04672059872449004,-0.2564870554949217,-0.3371265590646991,-0.2642600174337845,-0.1272061864788009,0.22782667063077358,-0.04465289493350563
1971-04-01,0.22339417184220034,-0.030411988231144882,-0.2496776472479762,-0.00366568556201409,0.37950805333215204,0.26307874025659406,0.05673068032116863
1971-05-01,0.289036891114136,0.15364986265676198,-0.09867517955204616,0.1604589537503773,0.07000580839546192,0.4717110147757839,0.21869409652882174
1971-06-01,-0.054341676126935023,0.06922653897270979,-0.08406777036247473,0.0033843459787823854,0.14609174912618264,0.46697188039317994,0.2705182222272172
1971-07-01,0.04642091737193705,0.26570754430593835,-0.1625536097206543,-0.12307676743591373,0.1320085486535561,0.48297400880807784,0.3441810785064363
1971-08-01,0.15458509919034194,0.07787219304065776,-0.2901262212879448,-0.30296246976063806,-0.49960434637866846,0.3283110440803182,0.11303318474212778
1971-09-01,0.19812820186000568,-0.3943219016760574,0.2208279602363735,-0.2783906410542596,0.2598013098519998,0.33776300779777363,-0.00407484233256308
1971-10-01,-0.01404391479938083,-0.45334616627949875,0.22067482703182734,-0.1859867410534909,-0.17201575479339284,0.5060777345998896,-0.2869143871487208
1971-11-01,0.1252717843805894,-0.07747790293037532,0.10326546900588636,-0.19044514117163408,-0.31508637417796137,0.49129510199280724,0.027153682565085095
1971-12-01,0.4937724083127738,-0.40122555655285697,-0.339040691111332,-0.06445453654541425,0.23215148037267688,0.29068864765627034,-0.12937180664650463
1972-01-01,0.3114037644894145,-0.4748160129392475,0.07613143104543349,-0.08326023582772044,0.41591975978128626,0.6263279471476592,-0.09299392905416665
1972-02-01,0.274948431383136,-0.22321821989631724,-0.20947972571908605,0.07627726498822446,0.021143433384732596,0.5690842728669165,-0.4963767391199766
1972-03-01,0.39169666544867887,0.2939385279941261,-0.24926843058592366,-0.14923543686960922,0.35497913648393187,0.5205478600837214,-0.1421238345546631
1972-04-01,0.30700580421988616,-0.11445438408329855,-0.06071662251039808,0.10197874524051588,0.1549915922620818,0.498799009788972,-0.2841770818243805
1972-05-01,0.3862866329838168,0.05827727350839349,-0.22767767573618733,-0.06892193485069795,-0.32497709341434655,0.3907005290665159,-0.053769197426582774
1972-06-01,0.4458895661542592,0.21524693484725474,-0.22226680622782752,-0.15599334057480366,-0.005864724004370366,0.45231769541653344,-0.25202117166971977
1972-07-01,0.096548544878086,-0.1322628397147675,-0.20331218678792912,-0.15465801141757785,-0.19811967269838462,0.4876590291624767,-0.13970003398532393
1972-08-01,0.49758434168469,-0.16551407934820747,0.020189739721164335,-0.17815872488828277,0.37976826448172196,0.45793416096856626,0.24221271834003208
1972-09-01,0.4089090982790263,-0.12152978185058655,-0.07560005464817328,0.0913271632105396,-0.00827480911224722,0.6176996090518124,-0.2081779726316355
1972-10-01,0.37783559102691344,0.02453192752199715,0.13754904601747875,-0.1734309598193619,0.30837795472240725,0.5665780168237189,0.23253861194605185
1972-11-01,0.6514404928118315,-0.3286789819148936,-0.1527192973913641,-0.056853311124873296,0.17936804981060434,0.3278681217844942,-0.4091446079349423
1972-12-01,0.5900311482845544,-0.029621363266818267,-0.02861528624508909,-0.10969065690321719,0.2675083298514743,0.47961156992220955,-0.2133375853235096
1973-01-01,0.7028888074292344,0.00818265174247726,-0.0663309113678716,-0.06663920697089987,0.040173098756254876,0.4508655426782394,-0.20272039666839148
1973-02-01,0.6765440792459734,-0.04881631854604121,0.37414227888613805,0.1305751692801772,-0.10739915539954656,0.49306282688365344,-0.014764716893972695
1973-03-01,0.6985828835835242,0.2053646145348772,0.011289443559482248,-0.013063597862754697,-0.18251698166979854,0.3000226867045328,-0.09078341083506133
1973-04-01,0.3538343148163572,0.4082389678282931,0.036796067467714605,-0.3452427623175083,-0.2506969025655158,0.28516161260579126,0.16270734040471121
1973-05-01,0.3748997142095597,0.08527742620690039,0.3564427700684666,-0.32577140512492,-0.11148203142486389,0.33221349648881876,-0.11746077183216429
1973-06-01,0.6516437512354936,0.27784449436385317,0.1806845386453011,-0.2791298730960228,-0.18498536181990985,0.2030962521745138,0.025156236370104303
1973-07-01,0.4568522137002391,0.5085343640487607,0.47247501176752493,-0.7215751116036855,0.5641665807459182,0.14611702282722266,0.20196293991416617
1973-08-01,1.1378177937789622,-0.5524671877723031,0.020358324047835274,0.43060111796261297,-0.8556902429993658,-0.21592369051853602,0.4480492591050282
1973-09-01,-0.0730953806531611,0.46995272928119664,0.8494001042166697,-1.244121758831965,0.6762028651954795,0.0571640171147553,1.1422658778883166
1973-10-01,0.5961575263914567,-0.6896725226089581,0.42577308976000766,-0.4011710472056295,-0.10317924267027515,-0.5165891256194409,-0.47199268623414886
1973-11-01,0.5346322851473236,0.12150949457981874,0.6835229231594909,0.02059319179366903,-0.36436245349620067,-0.17504058830256053,-0.05223800056185351
1973-12-01,0.17361618623074576,0.37413340474304607,0.6477162183224232,-0.2856204124465882,-0.7028418092199726,-0.1899952166712864,0.14279784011827468
1974-01-01,0.525384423540511,0.14532332062447517,0.03527342711130532,-0.15849107714418947,-0.3181603987751563,-0.5551364417001308,0.023431389516861297
1974-02-01,0.20737578801995388,0.009246974496722182,0.3232998091489255,-0.3438937376876346,-0.5770990927711209,-0.2108688918805058,0.4282059454324125
1974-03-01,0.3158627281447724,0.2098868590718591,0.15956318992546015,-0.3208324876801181,0.4775936252728633,-0.2396175389563255,0.10121837480503457
1974-04-01,0.08176813857842145,0.7790892925783706,0.5234398365338851,-0.3906292402301854,0.1214970715896535,-0.11595212479908887,0.4709627140488423
1974-05-01,0.3939537396358198,-0.2559802734964659,0.7655610445190157,0.05723944297470557,-0.19243266175931228,-0.4284628852924849,0.39770247641794665
1974-06-01,0.13722355489343735,0.14883393425465713,0.728568864313668,-0.6536152523537744,0.061325980143272285,-0.5457465121405829,0.4859230288914497
1974-07-01,0.040920538359238035,0.2218005270725947,1.2298271247478498,-0.27771236609661754,-0.6180837918498469,-0.47016917581767825,0.19649275629467583
1974-08-01,0.1979784335583697,0.257472702679668,0.5152876139394604,0.13240865805685853,-0.36842924791346426,-0.7246392213725311,0.5916928737105119
1974-09-01,-0.4840867568522706,0.35802722944295773,1.0673756865533035,-0.04988878616332171,-0.7816623537638264,-0.44364600081173444,0.7988178323255816
1974-10-01,-0.33678328224362214,0.053019338756347734,0.3591703957606857,-0.3705908283852716,-0.21461487672514987,-0.8616598778940466,0.030077816192782804
1974-11-01,-0.4023586400716437,0.31798203950121423,-0.4248068927664651,-0.5713815119071792,-0.6097021117766057,-0.9927530512686537,-0.13136149461774838
1974-12-01,-0.9853786792071639,0.7862061434087844,-0.3528857680442158,-0.56640944695627,-1.1943571192019005,-0.6025098662189365,0.6262329235332578
1975-01-01,-0.8959984856632165,-0.15899371081732452,-0.5162101359178191,-0.48617246195269626,0.0773592950014047,-0.8813855385975626,0.7184059357352419
1975-02-01,-0.8823720461810505,-0.11003657002196351,-0.8290838224415299,-0.6054932409761808,0.08890803048598407,-0.9927387331703035,0.5872265993328818
1975-03-01,-0.9551820969365842,-0.01987563670018755,-0.37670451372269,0.025381949215548594,0.1926740896008904,-0.5561044493419741,0.4059088974717933
1975-04-01,-0.8690909721053499,-0.08039610567994199,-0.027310339965232452,0.5063551770410696,0.44728017396754344,-0.26120189656549375,0.5104226500695291
1975-05-01,-0.40742263352552854,-0.1755251218829887,-0.41318612908607966,0.1930592807703306,0.2919083126971642,-0.515504579525685,0.4704135064205808
1975-06-01,-0.5290171867219245,-0.5692731323083484,-0.03024319686612864,0.3756987615415194,0.21858251390811093,-0.3088196355135897,-0.19252526962751385
1975-07-01,-0.06457125422474258,-0.14356336840556855,0.08061553686441872,0.7774509917918151,0.43030127529790896,-0.2140087625291932,0.2357801800514558
1975-08-01,-0.3678810049683345,0.7976977640282312,0.3686283378401295,0.5994680826378844,0.20317861382013386,0.08608499326699294,0.11056606348093523
1975-09-01,-0.2289158902629715,-0.2115768501086293,0.20334020832851066,0.6762172441727431,0.12491714356918125,-0.0496886105968751,-0.5753694941483688
1975-10-01,-0.02116835303718461,-0.12869981380446727,-0.2860193338521677,0.23065974842390652,0.03361223830335161,-0.30043180915355194,-0.24750120132055986
